cause,effect,lag_bin,cause_type,effect_type,conditional_probability
8-10,Fever (finding),180-365,Calcium,condition,3.5281769027899056e-05
8-10,Fever (finding),365-730,Calcium,condition,7.938398031277289e-05
8-10,Fever (finding),730-inf,Calcium,condition,0.0003969199015638
8-10,Fracture of ankle,60-90,Calcium,condition,8.820442256974764e-06
8-10,Fracture of ankle,730-inf,Calcium,condition,8.820442256974764e-06
8-10,Fracture of bone (disorder),60-90,Calcium,condition,8.820442256974764e-06
8-10,Fracture of bone (disorder),180-365,Calcium,condition,3.5281769027899056e-05
8-10,Fracture of bone (disorder),365-730,Calcium,condition,0.0002734337099662
8-10,Fracture of bone (disorder),730-inf,Calcium,condition,0.0002205110564243
8-10,Fracture of clavicle,365-730,Calcium,condition,0.0001499475183685
8-10,Fracture of clavicle,730-inf,Calcium,condition,1.7640884513949528e-05
8-10,Fracture of forearm,730-inf,Calcium,condition,7.938398031277289e-05
8-10,Fracture of rib,180-365,Calcium,condition,3.5281769027899056e-05
8-10,Fracture of rib,365-730,Calcium,condition,6.174309579882335e-05
8-10,Fracture subluxation of wrist,365-730,Calcium,condition,6.174309579882335e-05
8-10,Fracture subluxation of wrist,730-inf,Calcium,condition,0.0001146657493406
8-10,Fractured dental filling (finding),90-180,Calcium,condition,8.820442256974764e-06
8-10,Fractured dental filling (finding),180-365,Calcium,condition,0.0001323066338546
8-10,Fractured dental filling (finding),365-730,Calcium,condition,0.0002646132677092
8-10,Fractured dental filling (finding),730-inf,Calcium,condition,0.000696814938301
8-10,Full-time employment (finding),7-14,Calcium,condition,0.0004586629973626
8-10,Full-time employment (finding),14-30,Calcium,condition,0.0001146657493406
8-10,Full-time employment (finding),30-60,Calcium,condition,0.0002557928254522
8-10,Full-time employment (finding),60-90,Calcium,condition,0.0001323066338546
8-10,Full-time employment (finding),90-180,Calcium,condition,0.000679174053787
8-10,Full-time employment (finding),180-365,Calcium,condition,0.0015700387217415
8-10,Full-time employment (finding),365-730,Calcium,condition,0.0027607984264331
8-10,Full-time employment (finding),730-inf,Calcium,condition,0.0096672047136443
8-10,Gingival disease (disorder),7-14,Calcium,condition,2.646132677092429e-05
8-10,Gingival disease (disorder),14-30,Calcium,condition,1.7640884513949528e-05
8-10,Gingival disease (disorder),30-60,Calcium,condition,0.0002822541522231
8-10,Gingival disease (disorder),60-90,Calcium,condition,7.056353805579811e-05
8-10,Gingival disease (disorder),90-180,Calcium,condition,0.0002998950367371
8-10,Gingival disease (disorder),180-365,Calcium,condition,0.0004233812283347
8-10,Gingival disease (disorder),365-730,Calcium,condition,0.0003969199015638
8-10,Gingival disease (disorder),730-inf,Calcium,condition,0.003113616116712
8-10,Gingivitis (disorder),7-14,Calcium,condition,0.0003704585747929
8-10,Gingivitis (disorder),14-30,Calcium,condition,0.0002734337099662
8-10,Gingivitis (disorder),30-60,Calcium,condition,0.0003087154789941
8-10,Gingivitis (disorder),60-90,Calcium,condition,0.000317535921251
8-10,Gingivitis (disorder),90-180,Calcium,condition,0.0009085055524684
8-10,Gingivitis (disorder),180-365,Calcium,condition,0.0026725940038633
8-10,Gingivitis (disorder),365-730,Calcium,condition,0.0023109558713273
8-10,Gingivitis (disorder),730-inf,Calcium,condition,0.0116341633369497
8-10,Has a criminal record (finding),365-730,Calcium,condition,8.820442256974764e-06
8-10,Has a criminal record (finding),730-inf,Calcium,condition,0.000343997248022
8-10,Headache (finding),180-365,Calcium,condition,3.5281769027899056e-05
8-10,Headache (finding),365-730,Calcium,condition,7.938398031277289e-05
8-10,Headache (finding),730-inf,Calcium,condition,8.820442256974764e-06
8-10,Hep A  adult,90-180,Calcium,immunization,8.820442256974764e-06
8-10,Hep A  adult,180-365,Calcium,immunization,8.820442256974764e-06
8-10,Hep A  adult,365-730,Calcium,immunization,2.646132677092429e-05
8-10,Hep A  adult,730-inf,Calcium,immunization,5.292265354184859e-05
8-10,Hep A  ped/adol  2 dose,180-365,Calcium,immunization,8.820442256974764e-06
8-10,Hep A  ped/adol  2 dose,365-730,Calcium,immunization,2.646132677092429e-05
8-10,Hep A  ped/adol  2 dose,730-inf,Calcium,immunization,1.7640884513949528e-05
8-10,Hep B  adolescent or pediatric,90-180,Calcium,immunization,2.646132677092429e-05
8-10,Hib (PRP-OMP),14-30,Calcium,immunization,8.820442256974764e-06
8-10,Hib (PRP-OMP),30-60,Calcium,immunization,1.7640884513949528e-05
8-10,Hib (PRP-OMP),60-90,Calcium,immunization,8.820442256974764e-06
8-10,Hib (PRP-OMP),90-180,Calcium,immunization,8.820442256974764e-06
8-10,Hib (PRP-OMP),180-365,Calcium,immunization,0.0001058453070836
8-10,Hib (PRP-OMP),365-730,Calcium,immunization,1.7640884513949528e-05
8-10,Hib (PRP-OMP),730-inf,Calcium,immunization,8.820442256974764e-06
8-10,History of aortic valve replacement (situation),730-inf,Calcium,condition,0.0002293314986813
8-10,History of artificial joint (situation),730-inf,Calcium,condition,8.820442256974764e-06
8-10,History of coronary artery bypass grafting (situation),30-60,Calcium,condition,7.056353805579811e-05
8-10,History of coronary artery bypass grafting (situation),180-365,Calcium,condition,7.938398031277289e-05
8-10,History of coronary artery bypass grafting (situation),730-inf,Calcium,condition,3.5281769027899056e-05
8-10,History of myocardial infarction (situation),90-180,Calcium,condition,1.7640884513949528e-05
8-10,History of myocardial infarction (situation),180-365,Calcium,condition,0.0001323066338546
8-10,History of myocardial infarction (situation),730-inf,Calcium,condition,0.0001411270761115
8-10,History of renal transplant (situation),0-7,Calcium,condition,0.0002028701719104
8-10,History of renal transplant (situation),730-inf,Calcium,condition,0.0005645083044463
8-10,Homeless (finding),365-730,Calcium,condition,8.820442256974764e-06
8-10,Homeless (finding),730-inf,Calcium,condition,0.0001852292873964
8-10,Hyperlipidemia,365-730,Calcium,condition,2.646132677092429e-05
8-10,Hyperlipidemia,730-inf,Calcium,condition,8.820442256974765e-05
8-10,Hypoxemia (disorder),730-inf,Calcium,condition,0.0001587679606255
8-10,IPV,14-30,Calcium,immunization,8.820442256974764e-06
8-10,IPV,30-60,Calcium,immunization,2.646132677092429e-05
8-10,IPV,60-90,Calcium,immunization,1.7640884513949528e-05
8-10,IPV,90-180,Calcium,immunization,4.410221128487383e-05
8-10,IPV,730-inf,Calcium,immunization,1.7640884513949528e-05
8-10,Infection of tooth (disorder),14-30,Calcium,condition,2.646132677092429e-05
8-10,Infection of tooth (disorder),30-60,Calcium,condition,1.7640884513949528e-05
8-10,Infection of tooth (disorder),180-365,Calcium,condition,3.5281769027899056e-05
8-10,Infection of tooth (disorder),365-730,Calcium,condition,0.0001411270761115
8-10,Infection of tooth (disorder),730-inf,Calcium,condition,0.0008820442256974
8-10,Infectious mediastinitis (disorder),730-inf,Calcium,condition,7.938398031277289e-05
8-10,Influenza  seasonal  injectable  preservative free,7-14,Calcium,immunization,0.0003616381325359
8-10,Influenza  seasonal  injectable  preservative free,14-30,Calcium,immunization,0.0001411270761115
8-10,Influenza  seasonal  injectable  preservative free,30-60,Calcium,immunization,0.0007761989186137
8-10,Influenza  seasonal  injectable  preservative free,60-90,Calcium,immunization,0.000679174053787
8-10,Influenza  seasonal  injectable  preservative free,90-180,Calcium,immunization,0.0013318867808031
8-10,Influenza  seasonal  injectable  preservative free,180-365,Calcium,immunization,0.0044631437820292
8-10,Influenza  seasonal  injectable  preservative free,365-730,Calcium,immunization,0.0072945057465181
8-10,Influenza  seasonal  injectable  preservative free,730-inf,Calcium,immunization,0.0210102934561138
8-10,Injury of anterior cruciate ligament,365-730,Calcium,condition,8.820442256974765e-05
8-10,Injury of anterior cruciate ligament,730-inf,Calcium,condition,1.7640884513949528e-05
8-10,Injury of kidney (disorder),730-inf,Calcium,condition,6.174309579882335e-05
8-10,Injury of knee (disorder),365-730,Calcium,condition,0.0001587679606255
8-10,Injury of knee (disorder),730-inf,Calcium,condition,0.0001675884028825
8-10,Injury of neck (disorder),30-60,Calcium,condition,3.5281769027899056e-05
8-10,Injury of neck (disorder),60-90,Calcium,condition,3.5281769027899056e-05
8-10,Injury of neck (disorder),730-inf,Calcium,condition,1.7640884513949528e-05
8-10,Ischemic heart disease (disorder),180-365,Calcium,condition,1.7640884513949528e-05
8-10,Ischemic heart disease (disorder),365-730,Calcium,condition,9.70248648267224e-05
8-10,Ischemic heart disease (disorder),730-inf,Calcium,condition,0.0001764088451394
8-10,Joint pain (finding),60-90,Calcium,condition,8.820442256974764e-06
8-10,Joint pain (finding),730-inf,Calcium,condition,0.0001499475183685
8-10,Kidney transplant failure and rejection (disorder),0-7,Calcium,condition,8.820442256974764e-06
8-10,Kidney transplant failure and rejection (disorder),14-30,Calcium,condition,0.0001940497296534
8-10,Kidney transplant failure and rejection (disorder),30-60,Calcium,condition,4.410221128487383e-05
8-10,Kidney transplant failure and rejection (disorder),730-inf,Calcium,condition,2.646132677092429e-05
8-10,Laceration - injury (disorder),30-60,Calcium,condition,1.7640884513949528e-05
8-10,Laceration - injury (disorder),60-90,Calcium,condition,1.7640884513949528e-05
8-10,Laceration - injury (disorder),90-180,Calcium,condition,4.410221128487383e-05
8-10,Laceration - injury (disorder),365-730,Calcium,condition,7.938398031277289e-05
8-10,Laceration - injury (disorder),730-inf,Calcium,condition,0.0004939447663905
8-10,Laceration of foot,90-180,Calcium,condition,8.820442256974764e-06
8-10,Laceration of foot,730-inf,Calcium,condition,8.820442256974764e-06
8-10,Laceration of forearm,30-60,Calcium,condition,1.7640884513949528e-05
8-10,Laceration of forearm,60-90,Calcium,condition,1.7640884513949528e-05
8-10,Laceration of forearm,90-180,Calcium,condition,3.5281769027899056e-05
8-10,Laceration of forearm,730-inf,Calcium,condition,2.646132677092429e-05
8-10,Laceration of hand,365-730,Calcium,condition,7.056353805579811e-05
8-10,Laceration of hand,730-inf,Calcium,condition,0.0003087154789941
8-10,Laceration of thigh,365-730,Calcium,condition,8.820442256974764e-06
8-10,Leaking dental filling (finding),90-180,Calcium,condition,8.820442256974764e-06
8-10,Leaking dental filling (finding),180-365,Calcium,condition,0.0001234861915976
8-10,Leaking dental filling (finding),365-730,Calcium,condition,7.938398031277289e-05
8-10,Leaking dental filling (finding),730-inf,Calcium,condition,0.0001499475183685
8-10,Limited social contact (finding),7-14,Calcium,condition,0.0001411270761115
8-10,Limited social contact (finding),14-30,Calcium,condition,7.938398031277289e-05
8-10,Limited social contact (finding),30-60,Calcium,condition,0.0001234861915976
8-10,Limited social contact (finding),60-90,Calcium,condition,0.0001146657493406
8-10,Limited social contact (finding),90-180,Calcium,condition,0.0002646132677092
8-10,Limited social contact (finding),180-365,Calcium,condition,0.0009173259947253
8-10,Limited social contact (finding),365-730,Calcium,condition,0.0011290166088927
8-10,Limited social contact (finding),730-inf,Calcium,condition,0.0025138260432378
8-10,Loose dental filling (finding),14-30,Calcium,condition,8.820442256974764e-06
8-10,Loose dental filling (finding),30-60,Calcium,condition,3.5281769027899056e-05
8-10,Loose dental filling (finding),60-90,Calcium,condition,8.820442256974764e-06
8-10,Loose dental filling (finding),90-180,Calcium,condition,8.820442256974764e-06
8-10,Loose dental filling (finding),180-365,Calcium,condition,1.7640884513949528e-05
8-10,Loose dental filling (finding),365-730,Calcium,condition,0.0003616381325359
8-10,Loose dental filling (finding),730-inf,Calcium,condition,0.0003087154789941
8-10,Loss of taste (finding),60-90,Calcium,condition,8.820442256974764e-06
8-10,Loss of taste (finding),180-365,Calcium,condition,3.5281769027899056e-05
8-10,Loss of taste (finding),365-730,Calcium,condition,7.056353805579811e-05
8-10,Loss of taste (finding),730-inf,Calcium,condition,1.7640884513949528e-05
8-10,Loss of teeth (disorder),180-365,Calcium,condition,1.7640884513949528e-05
8-10,Loss of teeth (disorder),730-inf,Calcium,condition,0.000335176805765
8-10,MMR,180-365,Calcium,immunization,1.7640884513949528e-05
8-10,MMR,365-730,Calcium,immunization,1.7640884513949528e-05
8-10,MMR,730-inf,Calcium,immunization,1.7640884513949528e-05
8-10,Medication review due (situation),7-14,Calcium,condition,0.0008203011298986
8-10,Medication review due (situation),14-30,Calcium,condition,0.0008732237834405
8-10,Medication review due (situation),30-60,Calcium,condition,0.0012966050117752
8-10,Medication review due (situation),60-90,Calcium,condition,0.0010584530708369
8-10,Medication review due (situation),90-180,Calcium,condition,0.0020551630458751
8-10,Medication review due (situation),180-365,Calcium,condition,0.005230522258386
8-10,Medication review due (situation),365-730,Calcium,condition,0.0086793151808631
8-10,Medication review due (situation),730-inf,Calcium,condition,0.0257821527171372
8-10,Metabolic syndrome X (disorder),7-14,Calcium,condition,4.410221128487383e-05
8-10,Metabolic syndrome X (disorder),365-730,Calcium,condition,1.7640884513949528e-05
8-10,Metabolic syndrome X (disorder),730-inf,Calcium,condition,0.0002646132677092
8-10,Metastasis from malignant tumor of prostate (disorder),730-inf,Calcium,condition,0.0001146657493406
8-10,Miscarriage in first trimester,30-60,Calcium,condition,2.646132677092429e-05
8-10,Miscarriage in first trimester,60-90,Calcium,condition,1.7640884513949528e-05
8-10,Miscarriage in first trimester,90-180,Calcium,condition,9.70248648267224e-05
8-10,Miscarriage in first trimester,180-365,Calcium,condition,5.292265354184859e-05
8-10,Miscarriage in first trimester,730-inf,Calcium,condition,1.7640884513949528e-05
8-10,Miscarriage in second trimester,365-730,Calcium,condition,8.820442256974764e-06
8-10,Miscarriage in second trimester,730-inf,Calcium,condition,8.820442256974764e-06
8-10,Misuses drugs (finding),7-14,Calcium,condition,8.820442256974764e-06
8-10,Misuses drugs (finding),90-180,Calcium,condition,1.7640884513949528e-05
8-10,Misuses drugs (finding),180-365,Calcium,condition,7.056353805579811e-05
8-10,Misuses drugs (finding),730-inf,Calcium,condition,0.0003087154789941
8-10,Muscle pain (finding),60-90,Calcium,condition,8.820442256974764e-06
8-10,Muscle pain (finding),730-inf,Calcium,condition,0.0001499475183685
8-10,Myocardial infarction (disorder),90-180,Calcium,condition,2.646132677092429e-05
8-10,Myocardial infarction (disorder),180-365,Calcium,condition,0.0001234861915976
8-10,Myocardial infarction (disorder),730-inf,Calcium,condition,0.0001411270761115
8-10,Neoplasm of prostate,365-730,Calcium,condition,2.646132677092429e-05
8-10,Neoplasm of prostate,730-inf,Calcium,condition,8.820442256974765e-05
8-10,Non-small cell carcinoma of lung  TNM stage 1 (disorder),365-730,Calcium,condition,0.0001146657493406
8-10,Non-small cell carcinoma of lung  TNM stage 1 (disorder),730-inf,Calcium,condition,1.7640884513949528e-05
8-10,Non-small cell lung cancer (disorder),365-730,Calcium,condition,0.0001146657493406
8-10,Non-small cell lung cancer (disorder),730-inf,Calcium,condition,1.7640884513949528e-05
8-10,Normal pregnancy,30-60,Calcium,condition,2.646132677092429e-05
8-10,Normal pregnancy,60-90,Calcium,condition,1.7640884513949528e-05
8-10,Normal pregnancy,90-180,Calcium,condition,0.0001058453070836
8-10,Normal pregnancy,180-365,Calcium,condition,6.174309579882335e-05
8-10,Normal pregnancy,365-730,Calcium,condition,0.0002293314986813
8-10,Normal pregnancy,730-inf,Calcium,condition,0.0001058453070836
8-10,Not in labor force (finding),7-14,Calcium,condition,0.0001323066338546
8-10,Not in labor force (finding),14-30,Calcium,condition,0.0001234861915976
8-10,Not in labor force (finding),30-60,Calcium,condition,0.0001940497296534
8-10,Not in labor force (finding),60-90,Calcium,condition,0.0002822541522231
8-10,Not in labor force (finding),90-180,Calcium,condition,0.0005645083044463
8-10,Not in labor force (finding),180-365,Calcium,condition,0.0004763038818766
8-10,Not in labor force (finding),365-730,Calcium,condition,0.001384809434345
8-10,Not in labor force (finding),730-inf,Calcium,condition,0.0040397625536944
8-10,Obstructive sleep apnea syndrome (disorder),180-365,Calcium,condition,8.820442256974764e-06
8-10,Osteoarthritis of hip,30-60,Calcium,condition,8.820442256974764e-06
8-10,Osteoarthritis of hip,730-inf,Calcium,condition,0.0001323066338546
8-10,Osteoarthritis of knee,180-365,Calcium,condition,4.410221128487383e-05
8-10,Osteoarthritis of knee,365-730,Calcium,condition,4.410221128487383e-05
8-10,Osteoarthritis of knee,730-inf,Calcium,condition,3.5281769027899056e-05
8-10,Osteoporosis (disorder),180-365,Calcium,condition,0.0001146657493406
8-10,Osteoporosis (disorder),365-730,Calcium,condition,0.0001146657493406
8-10,Osteoporosis (disorder),730-inf,Calcium,condition,2.646132677092429e-05
8-10,Otitis media,90-180,Calcium,condition,8.820442256974764e-06
8-10,Otitis media,365-730,Calcium,condition,8.820442256974764e-06
8-10,Otitis media,730-inf,Calcium,condition,1.7640884513949528e-05
8-10,Part-time employment (finding),7-14,Calcium,condition,0.0001764088451394
8-10,Part-time employment (finding),14-30,Calcium,condition,0.0001234861915976
8-10,Part-time employment (finding),30-60,Calcium,condition,0.0001323066338546
8-10,Part-time employment (finding),60-90,Calcium,condition,0.0002469723831952
8-10,Part-time employment (finding),90-180,Calcium,condition,0.0005997900734742
8-10,Part-time employment (finding),180-365,Calcium,condition,0.0014818342991717
8-10,Part-time employment (finding),365-730,Calcium,condition,0.0015347569527136
8-10,Part-time employment (finding),730-inf,Calcium,condition,0.0070387129210658
8-10,Pathological fracture due to osteoporosis (disorder),365-730,Calcium,condition,0.0001499475183685
8-10,Pathological fracture due to osteoporosis (disorder),730-inf,Calcium,condition,0.0001058453070836
8-10,Pneumococcal conjugate PCV 13,30-60,Calcium,immunization,1.7640884513949528e-05
8-10,Pneumococcal conjugate PCV 13,60-90,Calcium,immunization,2.646132677092429e-05
8-10,Pneumococcal conjugate PCV 13,90-180,Calcium,immunization,1.7640884513949528e-05
8-10,Pneumococcal conjugate PCV 13,180-365,Calcium,immunization,5.292265354184859e-05
8-10,Pneumococcal conjugate PCV 13,365-730,Calcium,immunization,0.0001852292873964
8-10,Pneumococcal conjugate PCV 13,730-inf,Calcium,immunization,2.646132677092429e-05
8-10,Pneumonia (disorder),730-inf,Calcium,condition,0.0001587679606255
8-10,Polyp of colon,90-180,Calcium,condition,8.820442256974764e-06
8-10,Polyp of colon,180-365,Calcium,condition,0.0001323066338546
8-10,Polyp of colon,365-730,Calcium,condition,0.0003087154789941
8-10,Polyp of colon,730-inf,Calcium,condition,0.0002293314986813
8-10,Posttraumatic stress disorder,365-730,Calcium,condition,8.820442256974764e-06
8-10,Prediabetes,90-180,Calcium,condition,9.70248648267224e-05
8-10,Prediabetes,180-365,Calcium,condition,8.820442256974764e-06
8-10,Prediabetes,365-730,Calcium,condition,8.820442256974764e-06
8-10,Prediabetes,730-inf,Calcium,condition,2.646132677092429e-05
8-10,Preeclampsia,365-730,Calcium,condition,8.820442256974764e-06
8-10,Preeclampsia,730-inf,Calcium,condition,8.820442256974764e-06
8-10,Primary dental caries (disorder),7-14,Calcium,condition,8.820442256974764e-06
8-10,Primary dental caries (disorder),14-30,Calcium,condition,1.7640884513949528e-05
8-10,Primary dental caries (disorder),30-60,Calcium,condition,4.410221128487383e-05
8-10,Primary dental caries (disorder),60-90,Calcium,condition,8.820442256974764e-06
8-10,Primary dental caries (disorder),90-180,Calcium,condition,0.0001852292873964
8-10,Primary dental caries (disorder),180-365,Calcium,condition,0.0002557928254522
8-10,Primary dental caries (disorder),365-730,Calcium,condition,0.0001323066338546
8-10,Primary dental caries (disorder),730-inf,Calcium,condition,0.0019669586233053
8-10,Primary malignant neoplasm of colon,365-730,Calcium,condition,8.820442256974764e-06
8-10,Protracted diarrhea,365-730,Calcium,condition,3.5281769027899056e-05
8-10,Protracted diarrhea,730-inf,Calcium,condition,5.292265354184859e-05
8-10,Pulmonary emphysema (disorder),730-inf,Calcium,condition,8.820442256974764e-06
8-10,Recurrent rectal polyp,730-inf,Calcium,condition,8.820442256974764e-06
8-10,Recurrent urinary tract infection (disorder),730-inf,Calcium,condition,0.0001675884028825
8-10,Refugee (person),7-14,Calcium,condition,8.820442256974764e-06
8-10,Refugee (person),14-30,Calcium,condition,1.7640884513949528e-05
8-10,Refugee (person),30-60,Calcium,condition,1.7640884513949528e-05
8-10,Refugee (person),90-180,Calcium,condition,3.5281769027899056e-05
8-10,Refugee (person),365-730,Calcium,condition,8.820442256974764e-06
8-10,Refugee (person),730-inf,Calcium,condition,8.820442256974764e-06
8-10,Reports of violence in the environment (finding),7-14,Calcium,condition,7.056353805579811e-05
8-10,Reports of violence in the environment (finding),14-30,Calcium,condition,6.174309579882335e-05
8-10,Reports of violence in the environment (finding),30-60,Calcium,condition,0.0001675884028825
8-10,Reports of violence in the environment (finding),60-90,Calcium,condition,0.0001323066338546
8-10,Reports of violence in the environment (finding),90-180,Calcium,condition,0.0002557928254522
8-10,Reports of violence in the environment (finding),180-365,Calcium,condition,0.0007320967073289
8-10,Reports of violence in the environment (finding),365-730,Calcium,condition,0.0009790690905241
8-10,Reports of violence in the environment (finding),730-inf,Calcium,condition,0.0025843895812936
8-10,Resorption of alveolar process due to dental trauma (disorder),730-inf,Calcium,condition,7.056353805579811e-05
8-10,Respiratory distress (finding),730-inf,Calcium,condition,0.0001587679606255
8-10,Rupture of patellar tendon,730-inf,Calcium,condition,0.0001411270761115
8-10,Secondary malignant neoplasm of colon,730-inf,Calcium,condition,8.820442256974765e-05
8-10,Sepsis (disorder),365-730,Calcium,condition,8.820442256974765e-05
8-10,Sepsis (disorder),730-inf,Calcium,condition,8.820442256974764e-06
8-10,Sepsis caused by virus (disorder),730-inf,Calcium,condition,6.174309579882335e-05
8-10,Septic shock (disorder),365-730,Calcium,condition,8.820442256974765e-05
8-10,Septic shock (disorder),730-inf,Calcium,condition,8.820442256974764e-06
8-10,Severe anxiety (panic) (finding),7-14,Calcium,condition,2.646132677092429e-05
8-10,Severe anxiety (panic) (finding),30-60,Calcium,condition,8.820442256974764e-06
8-10,Severe anxiety (panic) (finding),180-365,Calcium,condition,3.5281769027899056e-05
8-10,Severe anxiety (panic) (finding),365-730,Calcium,condition,9.70248648267224e-05
8-10,Severe anxiety (panic) (finding),730-inf,Calcium,condition,0.0002646132677092
8-10,Sinusitis (disorder),0-7,Calcium,condition,8.820442256974764e-06
8-10,Sinusitis (disorder),7-14,Calcium,condition,8.820442256974764e-06
8-10,Sinusitis (disorder),30-60,Calcium,condition,1.7640884513949528e-05
8-10,Sinusitis (disorder),60-90,Calcium,condition,8.820442256974764e-06
8-10,Sinusitis (disorder),90-180,Calcium,condition,0.0001587679606255
8-10,Sinusitis (disorder),730-inf,Calcium,condition,0.0002557928254522
8-10,Sleep disorder (disorder),90-180,Calcium,condition,8.820442256974764e-06
8-10,Smokes tobacco daily,365-730,Calcium,condition,7.938398031277289e-05
8-10,Smokes tobacco daily,730-inf,Calcium,condition,8.820442256974764e-06
8-10,Social isolation (finding),7-14,Calcium,condition,0.0001411270761115
8-10,Social isolation (finding),14-30,Calcium,condition,0.0001146657493406
8-10,Social isolation (finding),30-60,Calcium,condition,0.0001411270761115
8-10,Social isolation (finding),60-90,Calcium,condition,7.056353805579811e-05
8-10,Social isolation (finding),90-180,Calcium,condition,0.0002910745944801
8-10,Social isolation (finding),180-365,Calcium,condition,0.0005468674199324
8-10,Social isolation (finding),365-730,Calcium,condition,0.0012613232427473
8-10,Social isolation (finding),730-inf,Calcium,condition,0.003828071939527
8-10,Sore throat symptom (finding),730-inf,Calcium,condition,5.292265354184859e-05
8-10,Sprain (morphologic abnormality),60-90,Calcium,condition,8.820442256974764e-06
8-10,Sprain (morphologic abnormality),90-180,Calcium,condition,8.820442256974764e-06
8-10,Sprain (morphologic abnormality),180-365,Calcium,condition,7.056353805579811e-05
8-10,Sprain (morphologic abnormality),730-inf,Calcium,condition,0.0003616381325359
8-10,Sprain of ankle,60-90,Calcium,condition,8.820442256974764e-06
8-10,Sprain of ankle,90-180,Calcium,condition,8.820442256974764e-06
8-10,Sprain of ankle,180-365,Calcium,condition,7.056353805579811e-05
8-10,Sprain of ankle,730-inf,Calcium,condition,0.0003528176902789
8-10,Sprain of wrist,730-inf,Calcium,condition,8.820442256974764e-06
8-10,Sputum finding (finding),730-inf,Calcium,condition,7.056353805579811e-05
8-10,Streptococcal sore throat (disorder),7-14,Calcium,condition,6.174309579882335e-05
8-10,Streptococcal sore throat (disorder),60-90,Calcium,condition,8.820442256974764e-06
8-10,Streptococcal sore throat (disorder),365-730,Calcium,condition,7.938398031277289e-05
8-10,Streptococcal sore throat (disorder),730-inf,Calcium,condition,0.0002116906141673
8-10,Stress (finding),7-14,Calcium,condition,0.000343997248022
8-10,Stress (finding),14-30,Calcium,condition,0.0002822541522231
8-10,Stress (finding),30-60,Calcium,condition,0.0004674834396196
8-10,Stress (finding),60-90,Calcium,condition,0.000696814938301
8-10,Stress (finding),90-180,Calcium,condition,0.0009349668792393
8-10,Stress (finding),180-365,Calcium,condition,0.0020551630458751
8-10,Stress (finding),365-730,Calcium,condition,0.0037575084014712
8-10,Stress (finding),730-inf,Calcium,condition,0.0118105721820892
8-10,Stroke,730-inf,Calcium,condition,7.938398031277289e-05
8-10,Suspected COVID-19,60-90,Calcium,condition,8.820442256974764e-06
8-10,Suspected COVID-19,180-365,Calcium,condition,3.5281769027899056e-05
8-10,Suspected COVID-19,365-730,Calcium,condition,7.938398031277289e-05
8-10,Suspected COVID-19,730-inf,Calcium,condition,0.0003969199015638
8-10,Suspected lung cancer (situation),365-730,Calcium,condition,0.0001234861915976
8-10,Suspected lung cancer (situation),730-inf,Calcium,condition,8.820442256974764e-06
8-10,Suspected prostate cancer (situation),90-180,Calcium,condition,8.820442256974764e-06
8-10,Suspected prostate cancer (situation),365-730,Calcium,condition,3.5281769027899056e-05
8-10,Suspected prostate cancer (situation),730-inf,Calcium,condition,8.820442256974765e-05
8-10,Td (adult)  5 Lf tetanus toxoid  preservative free  adsorbed,7-14,Calcium,immunization,8.820442256974764e-06
8-10,Td (adult)  5 Lf tetanus toxoid  preservative free  adsorbed,90-180,Calcium,immunization,2.646132677092429e-05
8-10,Td (adult)  5 Lf tetanus toxoid  preservative free  adsorbed,180-365,Calcium,immunization,0.0004057403438208
8-10,Td (adult)  5 Lf tetanus toxoid  preservative free  adsorbed,365-730,Calcium,immunization,0.0005733287467033
8-10,Td (adult)  5 Lf tetanus toxoid  preservative free  adsorbed,730-inf,Calcium,immunization,0.0023197763135843
8-10,Tear of meniscus of knee,365-730,Calcium,condition,7.056353805579811e-05
8-10,Tear of meniscus of knee,730-inf,Calcium,condition,8.820442256974764e-06
8-10,Third degree burn,365-730,Calcium,condition,0.0001234861915976
8-10,Third degree burn,730-inf,Calcium,condition,8.820442256974764e-06
8-10,Tongue tie (disorder),730-inf,Calcium,condition,8.820442256974765e-05
8-10,Torus palatinus (disorder),730-inf,Calcium,condition,0.0001587679606255
8-10,Transformed migraine (disorder),90-180,Calcium,condition,7.938398031277289e-05
8-10,Transformed migraine (disorder),730-inf,Calcium,condition,0.0001411270761115
8-10,Traumatic dislocation of temporomandibular joint (disorder),365-730,Calcium,condition,8.820442256974764e-06
8-10,Unemployed (finding),7-14,Calcium,condition,3.5281769027899056e-05
8-10,Unemployed (finding),90-180,Calcium,condition,4.410221128487383e-05
8-10,Unemployed (finding),180-365,Calcium,condition,0.0004057403438208
8-10,Unemployed (finding),365-730,Calcium,condition,0.0004322016705917
8-10,Unemployed (finding),730-inf,Calcium,condition,0.0014641934146578
8-10,Unhealthy alcohol drinking behavior (finding),14-30,Calcium,condition,8.820442256974764e-06
8-10,Unhealthy alcohol drinking behavior (finding),30-60,Calcium,condition,8.820442256974764e-06
8-10,Unhealthy alcohol drinking behavior (finding),90-180,Calcium,condition,4.410221128487383e-05
8-10,Unhealthy alcohol drinking behavior (finding),180-365,Calcium,condition,0.0002469723831952
8-10,Unhealthy alcohol drinking behavior (finding),365-730,Calcium,condition,6.174309579882335e-05
8-10,Unhealthy alcohol drinking behavior (finding),730-inf,Calcium,condition,0.0003616381325359
8-10,Victim of intimate partner abuse (finding),7-14,Calcium,condition,1.7640884513949528e-05
